Candidate,State,Office Type,Date,Partisan Lean,Primary %,Won,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,Endorsements,value,Progressive
Sylvia Garcia,TX,Representative,3/6/18,39.970001,63.259997999999996,Yes,Nonwhite,No,No,Yes,No,No,No,No
Sylvia Williams,KS,Representative,8/7/18,-4.0100002,4.6999998,No,White,No,No,No,No,No,No,No
TJ Cox,CA,Representative,6/5/18,11.87,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
TJ Cox,CA,Representative,6/5/18,11.87,100.0,Yes,Nonwhite,No,No,No,No,Party Support?,Yes,No
TJ Mulloy,OH,Representative,5/8/18,-17.030001000000002,15.54,No,White,No,No,No,No,No,No,No
Tabitha Isner,AL,Representative,6/5/18,-33.080002,60.439999,Yes,White,No,No,No,No,No,No,No
Tabitha Johnson-Green,GA,Representative,5/22/18,-28.209999,50.200001,Yes,White,No,No,No,No,No,No,No
Tahir Javed,TX,Representative,3/6/18,39.970001,20.67,No,Nonwhite,No,No,No,Yes,No,No,No
Talley Sergent,WV,Representative,5/8/18,-35.330002,62.57,Yes,White,No,No,No,No,No,No,No
Tamara Harris,NJ,Representative,6/5/18,-4.6599998,14.5,No,Nonwhite,No,No,No,Yes,No,No,No
Tami Walker,TX,Representative,3/6/18,-14.43,15.56,No,White,No,No,No,No,No,No,No
Tanzie Youngblood,NJ,Representative,6/5/18,-3.96,19.200001,No,Nonwhite,No,No,No,No,No,No,No
Tanzie Youngblood,NJ,Representative,6/5/18,-3.96,19.200001,No,Nonwhite,No,No,No,No,Indivisible Endorsed?,Yes,No
Tatiana Matta,CA,Representative,6/5/18,-25.379998999999998,42.720001,Yes,Nonwhite,No,No,No,No,No,No,No
Tawana Cadien,TX,Representative,3/6/18,-14.43,17.959999,No,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Tawana Cadien,TX,Representative,3/6/18,-14.43,17.959999,No,Nonwhite,No,No,No,No,No,No,No
Ted Jones,OH,Representative,5/8/18,-34.779999,16.280001000000002,No,,No,No,No,No,No,No,No
Tedra Cobb,NY,Representative,6/26/18,-11.43,56.009997999999996,Yes,,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Tedra Cobb,NY,Representative,6/26/18,-11.43,56.009997999999996,Yes,,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Tedra Cobb,NY,Representative,6/26/18,-11.43,56.009997999999996,Yes,,No,No,Yes,No,No,No,No
Tedra Cobb,NY,Representative,6/26/18,-11.43,56.009997999999996,Yes,,No,No,Yes,No,Indivisible Endorsed?,Yes,No
Thaddeus Kirkland,PA,Representative,5/15/18,25.540001,3.99,No,Nonwhite,No,No,Yes,No,No,No,No
Theodore Green,KY,Representative,5/22/18,-17.41,0.82999998,No,White,No,No,No,No,No,No,No
Theresa Gasper,OH,Representative,5/8/18,-8.4799995,67.019997,Yes,,No,No,No,No,No,No,No
Theresa Wright,PA,Representative,5/15/18,25.540001,5.1900001,No,Nonwhite,No,No,No,No,No,No,No
Thomas Cramer,WA,Representative,8/7/18,0.12,,No,White,No,No,No,No,No,No,No
Thomas Heckroth,IA,Representative,6/5/18,-1.73,19.120001000000002,No,White,No,No,No,No,No,No,No
Thomas Jefferson Cares,CA,Governor,6/5/18,25.83,0.20999999,No,White,No,No,No,No,No,No,No
Thomas Wakely,TX,Governor,3/6/18,-13.23,3.4100001000000004,No,White,Yes,No,No,No,No,No,No
Tim Gilpin,OK,Representative,6/26/18,-31.959999,34.48,No,,No,No,No,No,No,No,No
Tim Greimel,MI,Representative,8/7/18,-7.179999799999999,21.799999,No,White,No,No,Yes,No,No,No,No
Timothy Bjorkman,SD,Representative,6/5/18,-29.379998999999998,100.0,Yes,White,No,No,Yes,No,No,No,No
Timothy White,OR,Representative,5/15/18,-21.68,5.8600001,No,,No,No,No,No,No,No,No
Tio Hardiman,IL,Governor,3/20/18,14.48,1.6,No,Nonwhite,No,No,No,No,No,No,No
Tobi Beck,IN,Representative,5/8/18,-34.110001000000004,34.599998,Yes,White,Yes,No,No,No,No,No,No
Toby Smith,SC,Representative,6/12/18,-16.879998999999998,28.5,No,Nonwhite,No,No,No,No,No,No,No
Todd Allen,TX,Representative,3/6/18,-12.78,20.0,No,White,No,No,No,No,No,No,No
Todd Litton,TX,Representative,3/6/18,-16.33,52.810001,Yes,White,No,No,No,No,No,No,No
Todd Maternowski,TX,Representative,3/6/18,-4.98,2.3599999,No,White,No,No,No,No,No,No,No
Tom Guild,OK,Representative,6/26/18,-17.18,17.91,No,,No,No,No,No,No,No,No
Tom Malinowski,NJ,Representative,6/5/18,-3.26,66.800003,Yes,,No,No,No,No,Biden Endorsed?,Yes,No
Tom Malinowski,NJ,Representative,6/5/18,-3.26,66.800003,Yes,,No,No,No,No,Party Support?,Yes,No
Tom Malinowski,NJ,Representative,6/5/18,-3.26,66.800003,Yes,,No,No,No,No,No,No,No
Tom Niermann,KS,Representative,8/7/18,-4.0100002,14.3,No,White,No,No,No,No,No,No,No
Tom Niermann,KS,Representative,8/7/18,-4.0100002,14.3,No,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Tom Payne,WV,Representative,5/8/18,-40.41,14.64,No,White,Yes,No,No,No,No,No,No
Tom Prigg,PA,Representative,5/15/18,-28.709999,13.89,No,White,Yes,No,No,No,No,No,No
Tommy Schrader,IN,Representative,5/8/18,-35.48,10.7,No,White,No,No,No,No,No,No,No
Tony Zarkades,CA,Representative,6/5/18,-4.1799998,1.6,No,White,Yes,No,No,No,No,No,No
Tracy Mitrano,NY,Representative,6/26/18,-13.93,32.299999,Yes,,No,No,No,No,No,No,No
Tracy Mitrano,NY,Representative,6/26/18,-13.93,32.299999,Yes,,No,No,No,No,Guns Sense Candidate?,Yes,No
Tracy Mitrano,NY,Representative,6/26/18,-13.93,32.299999,Yes,,No,No,No,No,WFP Endorsed?,Yes,No
Trent Nesmith,GA,Representative,5/22/18,-17.629998999999998,15.99,No,White,No,No,No,No,No,No,No
Tyler Davis,NE,Governor,5/15/18,-26.76,11.39,No,White,No,No,No,No,No,No,No
Tyson Todd Meade,OK,Representative,6/26/18,-17.18,5.6900001,No,,No,Yes,No,No,No,No,No
Vance Alm,NV,Representative,6/12/18,-13.78,13.22,No,,Yes,No,No,No,No,No,No
Vanessa Adia,TX,Representative,3/6/18,-33.959998999999996,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
Vanessa Adia,TX,Representative,3/6/18,-33.959998999999996,100.0,Yes,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Vanessa Edwards Foster,TX,Representative,3/6/18,-25.809998999999998,19.08,No,White,No,Yes,No,No,No,No,No
Vanessa Enoch,OH,Representative,5/8/18,-34.779999,57.91,Yes,Nonwhite,No,No,No,No,No,No,No
Vanessa Enoch,OH,Representative,5/8/18,-34.779999,57.91,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Vanessa Ward,NE,Governor,5/15/18,-26.76,28.799999,No,Nonwhite,No,No,No,No,No,No,No
Vangie Williams,VA,Representative,6/12/18,-14.81,39.970001,Yes,Nonwhite,No,No,No,No,No,No,No
Vangie Williams,VA,Representative,6/12/18,-14.81,39.970001,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Veronica Escobar,TX,Representative,3/6/18,35.419998,61.529999,Yes,Nonwhite,No,No,Yes,No,No,No,No
Veronica Escobar,TX,Representative,3/6/18,35.419998,61.529999,Yes,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Veronica Escobar,TX,Representative,3/6/18,35.419998,61.529999,Yes,Nonwhite,No,No,Yes,No,Emily Endorsed?,Yes,No
Veronica Escobar,TX,Representative,3/6/18,35.419998,61.529999,Yes,Nonwhite,No,No,Yes,No,PCCC Endorsed?,Yes,Yes
Veronikka Ziol,IN,Representative,5/8/18,-34.110001000000004,21.1,No,White,No,Yes,No,No,No,No,No
Victor Maurice Jr.,MS,Senator,6/5/18,-18.780001000000002,4.96,No,Nonwhite,Yes,No,No,No,No,No,No
Victor Swanson,IL,Representative,3/20/18,-7.96,7.0,No,White,Yes,No,No,No,No,No,No
Vincent Jennings,MO,Representative,8/7/18,-46.130001,15.4,No,,,,,No,Guns Sense Candidate?,Yes,No
Vincent Jennings,MO,Representative,8/7/18,-46.130001,15.4,No,,,,,No,No,No,No
Virginia Jenner,OK,Representative,6/26/18,-49.009997999999996,18.860001,No,,No,No,No,No,No,No,No
Virginia Madueno,CA,Representative,6/5/18,0.62,19.17,No,Nonwhite,No,No,Yes,No,No,No,No
Virginia Madueno,CA,Representative,6/5/18,0.62,19.17,No,Nonwhite,No,No,Yes,No,Indivisible Endorsed?,Yes,No
Virginia Madueno,CA,Representative,6/5/18,0.62,19.17,No,Nonwhite,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Virginia Madueno,CA,Representative,6/5/18,0.62,19.17,No,Nonwhite,No,No,Yes,No,Emily Endorsed?,Yes,No
Vivian Viloria-Fisher,NY,Representative,6/26/18,-11.63,16.26,No,Nonwhite,No,No,Yes,No,No,No,No
Wade Jodun,PA,Representative,5/15/18,-41.73,25.440001000000002,No,White,No,No,No,No,No,No,No
Walt Maddox,AL,Governor,6/5/18,-28.879998999999998,54.599998,Yes,White,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Walt Maddox,AL,Governor,6/5/18,-28.879998999999998,54.599998,Yes,White,No,No,Yes,No,No,No,No
Wendy May,NC,Representative,5/8/18,-12.98,11.7,No,White,Yes,Yes,No,No,Guns Sense Candidate?,Yes,No
Wendy May,NC,Representative,5/8/18,-12.98,11.7,No,White,Yes,Yes,No,No,No,No,No
Wendy Reed,CA,Representative,6/5/18,-25.379998999999998,34.25,No,White,No,No,No,No,No,No,No
Werner Lange,OH,Representative,5/8/18,-37.610001000000004,25.5,No,,No,No,No,No,No,No,No
West Hansen,TX,Representative,3/6/18,-19.23,10.57,No,White,No,No,No,No,No,No,No
Will Cunningham,NJ,Representative,6/5/18,-3.96,16.799999,No,Nonwhite,No,Yes,No,No,No,No,No
Will Fisher,TX,Representative,3/6/18,-31.629998999999998,47.34,No,White,No,No,No,No,No,No,No
Will Morin III,SC,Representative,6/12/18,-28.309998999999998,9.130000099999998,No,White,No,No,No,No,No,No,No
William O'Neill,OH,Governor,5/8/18,-7.889999900000001,3.29,No,White,Yes,No,Yes,No,No,No,No
William Smith,OH,Representative,5/8/18,-17.360001,11.4,No,,No,No,No,No,No,No,No
William Tanoos,IN,Representative,5/8/18,-32.509997999999996,100.0,Yes,White,No,No,No,No,No,No,No
Winston Apple,MO,Representative,8/7/18,-31.610001,30.799999,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Winston Apple,MO,Representative,8/7/18,-31.610001,30.799999,No,White,No,No,No,No,No,No,No
Xochitl Torres Small,NM,Representative,6/5/18,-11.88,72.620003,Yes,Nonwhite,No,No,No,No,No,No,No
Xochitl Torres Small,NM,Representative,6/5/18,-11.88,72.620003,Yes,Nonwhite,No,No,No,No,Party Support?,Yes,No
Xochitl Torres Small,NM,Representative,6/5/18,-11.88,72.620003,Yes,Nonwhite,No,No,No,No,Emily Endorsed?,Yes,No
Yatish Joshi,IN,Representative,5/8/18,-23.43,22.1,No,Nonwhite,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Yatish Joshi,IN,Representative,5/8/18,-23.43,22.1,No,Nonwhite,No,No,No,Yes,No,No,No
Zach Emig,NY,Representative,6/26/18,-8.8100004,1.26,No,,No,No,No,No,No,No,No
Zach Scott,OH,Representative,5/8/18,-13.63,16.76,No,,No,No,Yes,No,No,No,No
Zach Scott,OH,Representative,5/8/18,-13.63,16.1,No,,No,No,Yes,No,No,No,No
Zak Ringelstein,ME,Senator,6/12/18,3.51,100.0,Yes,,No,No,No,No,Guns Sense Candidate?,Yes,No
Zak Ringelstein,ME,Senator,6/12/18,3.51,100.0,Yes,,No,No,No,No,No,No,No
Zigmond Kozicki,MI,Representative,8/7/18,-23.129998999999998,33.599998,No,White,No,No,No,No,No,No,No
